,time,anomaly,cyber,position1,current1,speed1,voltage1,position2,current2,speed2,voltage2,position3,current3,speed3,voltage3,position4,current4,speed4,voltage4,position5,current5,speed5,voltage5,cmd pos1,cmd pos2,cmd pos3,cmd pos4,cmd pos5,cmd spd1,cmd spd2,cmd spd3,cmd spd4,cmd spd5
0,0.0,-1,0,-1,102,0,12043,-9,444,0,11970,3,553,0,11595,1,0,0,11940,-6,22,0,11972,-1,-9,3,1,-5,4,4,4,4,4
1,0.3995361328125,-1,0,-1,43,0,12066,-9,506,1,11898,3,388,0,11542,1,0,0,11980,-6,103,0,11919,-1,-9,3,1,-5,4,4,4,4,4
2,0.798882007598877,-1,0,-1,70,0,12072,-9,407,0,11967,3,570,0,11601,1,0,0,11807,-6,34,0,11972,775,0,0,0,0,4,4,4,4,4
3,1.1982052326202393,-1,0,75,374,7,12033,-8,539,0,11955,3,492,0,11565,1,0,0,11882,-6,4,0,11978,775,0,0,0,0,4,4,4,4,4
4,1.5976629257202148,-1,0,184,221,4,12010,-9,510,0,11972,3,588,0,11595,1,0,0,11963,-6,27,0,11912,775,-434,470,-257,-439,4,4,4,4,4
5,1.9970340728759766,-1,0,279,178,4,12046,-9,488,0,11964,3,413,0,11587,1,0,0,11971,-6,22,0,11910,775,-434,470,-257,-439,4,4,4,4,4
6,2.397641897201538,-1,0,374,220,4,12040,-9,374,0,11950,3,545,0,11608,1,0,0,11971,-6,53,0,11966,775,-434,470,-257,-439,4,4,4,4,4
7,2.797058343887329,-1,0,469,164,4,12035,-9,362,0,11958,3,564,0,11606,1,0,0,11948,-6,12,0,11950,775,-434,470,-257,-439,4,4,4,4,4
8,3.1964781284332275,-1,0,565,226,4,12041,-9,517,0,11965,3,566,0,11596,1,0,0,11989,-6,65,0,11966,775,-434,470,-257,-439,4,4,4,4,4
9,3.595755100250244,-1,0,662,182,4,11982,-9,363,0,11880,3,523,0,11599,1,0,0,11968,-6,85,0,11920,775,-434,470,-257,-439,4,4,4,4,4
10,3.9951260089874268,-1,0,759,130,2,12043,-9,423,0,11964,3,587,0,11590,1,0,0,11979,-5,9,0,11969,775,-434,470,-257,-439,4,4,4,4,4
11,4.394414901733398,-1,0,774,134,0,12068,-9,447,0,11966,3,575,0,11589,1,0,0,11924,-5,90,0,11940,775,-434,470,-257,-439,4,4,4,4,4
12,4.795120000839233,-1,0,774,93,0,12039,-49,596,-4,11861,55,1,5,12088,-26,133,-3,11941,-38,93,-3,11892,775,-434,470,-257,-439,4,4,4,4,4
13,5.194605112075806,-1,0,774,68,0,12018,-153,539,-3,11953,149,436,4,12093,-127,159,-3,11949,-136,97,-3,11933,775,-434,470,-257,-439,4,4,4,4,4
14,5.593982219696045,-1,0,774,110,0,12037,-250,551,-3,11955,246,120,3,12124,-223,170,-3,11914,-233,60,-3,11947,775,-516,266,-237,-517,4,4,4,4,4
15,5.9933857917785645,-1,0,774,109,0,12112,-349,528,-3,11962,342,78,3,12127,-252,88,0,11996,-329,74,-2,11966,775,-516,266,-237,-517,4,4,4,4,4
16,6.39277982711792,-1,0,774,136,0,12080,-447,437,0,11957,435,163,4,12046,-252,94,0,12003,-426,97,0,12010,775,-516,266,-237,-517,4,4,4,4,4
17,6.792105436325073,-1,0,774,65,0,12077,-435,215,0,12016,469,568,0,11839,-252,37,0,11993,-435,1,0,11995,775,-516,266,-237,-517,4,4,4,4,4
18,7.191380500793457,-1,0,774,76,0,12060,-438,58,0,12040,469,560,0,11687,-252,48,0,11953,-435,0,0,11995,775,-516,266,-237,-517,4,4,4,4,4
19,7.592055082321167,-1,0,774,109,0,12074,-438,197,0,12033,470,557,0,11612,-252,119,0,11986,-435,0,0,11981,775,-516,266,-237,-517,4,4,4,4,4
20,7.991379976272583,-1,0,774,65,0,12057,-463,225,-2,11724,460,594,-6,11518,-248,26,0,11811,-465,0,-3,11902,775,-516,266,-237,-517,4,4,4,4,4
21,8.39080548286438,-1,0,774,126,0,12077,-520,0,0,11967,351,577,-3,11661,-244,0,0,11930,-516,0,0,11951,775,-516,266,-237,-517,4,4,4,4,4
22,8.790237426757812,-1,0,774,76,0,12033,-524,38,1,12026,265,613,0,11513,-244,0,0,11969,-516,0,0,11970,775,450,300,-700,-600,4,4,4,4,4
23,9.189586400985718,-1,0,774,106,0,12077,-522,120,4,12043,266,571,3,11567,-244,0,0,11988,-519,0,-3,11995,775,450,300,-700,-600,4,4,4,4,4
24,9.588998079299927,-1,0,774,61,0,12070,-425,384,6,12005,301,556,0,11440,-313,123,-3,11944,-599,100,0,11956,775,450,300,-700,-600,4,4,4,4,4
25,9.989594221115112,-1,0,774,45,0,12068,-327,363,4,11953,301,546,0,11414,-408,43,-3,11960,-599,0,0,11977,775,650,50,-620,-600,4,4,4,4,4
26,10.388799905776978,-1,0,774,79,0,12054,-232,401,5,12030,301,643,0,11416,-504,136,-3,11965,-599,0,0,11978,775,650,50,-620,-600,4,4,4,4,4
27,10.788325548171997,-1,0,774,60,0,12072,-134,233,4,12025,301,508,0,11432,-600,152,-3,11982,-599,0,0,11986,775,650,50,-620,-600,4,4,4,4,4
28,11.187646389007568,-1,0,774,43,0,12068,-37,61,4,12019,301,610,0,11465,-694,104,0,11969,-599,0,0,11985,775,650,50,-620,-600,4,4,4,4,4
29,11.586983442306519,-1,0,774,110,0,12076,63,249,5,12022,301,521,0,11509,-694,89,0,12000,-599,0,0,11959,775,650,50,-620,-600,4,4,4,4,4
30,11.986391544342041,-1,0,774,137,0,12071,159,18,5,12034,301,615,0,11532,-694,34,0,12006,-599,0,0,11993,775,650,50,-620,-600,4,4,4,4,4
31,12.385681629180908,-1,0,774,102,0,12069,258,236,4,11971,301,558,0,11656,-694,36,0,11996,-599,0,0,11929,775,650,50,-620,-600,4,4,4,4,4
32,12.785109758377075,-1,0,774,126,0,12077,357,166,4,12035,301,567,0,11637,-694,98,0,12004,-599,0,1,11993,775,650,50,-620,-600,4,4,4,4,4
33,13.185767650604248,-1,0,773,68,0,12077,464,242,0,12030,298,312,0,12142,-694,53,0,12001,-599,51,0,11994,775,650,50,-620,-600,4,4,4,4,4
34,13.585023403167725,-1,0,774,57,0,12066,463,578,0,11631,296,353,0,12106,-694,33,0,11972,-598,61,0,11962,775,650,50,-620,-600,4,4,4,4,4
35,13.984517097473145,-1,0,774,84,0,12063,463,644,0,11683,296,410,0,12107,-694,52,0,11987,-598,87,0,11871,775,650,50,-620,-600,4,4,4,4,4
36,14.385095834732056,-1,0,774,55,0,12066,464,510,0,11742,297,394,0,12050,-694,23,0,11938,-598,19,0,11959,775,650,50,-620,-600,4,4,4,4,4
37,14.783224821090698,-1,0,774,57,0,12066,529,321,5,12024,226,521,-2,11642,-650,126,4,11961,-598,73,0,11981,775,650,50,-620,-600,4,4,4,4,4
38,15.183948040008545,-1,0,774,40,0,12074,624,213,4,12012,131,447,-4,11684,-623,0,0,11968,-599,46,0,11979,775,650,25,-620,-200,4,4,4,4,4
39,15.583218574523926,-1,0,774,84,0,12067,649,652,0,11659,50,570,0,11623,-623,0,0,11991,-602,0,0,11966,775,650,25,-620,-200,4,4,4,4,4
40,15.982637166976929,-1,0,774,96,0,12044,649,701,0,11761,51,327,1,12113,-623,0,0,11989,-602,0,0,11974,775,650,25,-620,-200,4,4,4,4,4
41,16.382015466690063,-1,0,774,85,0,12070,649,663,0,11817,31,376,0,11585,-623,0,0,11967,-579,0,4,11904,775,650,25,-620,-200,4,4,4,4,4
42,16.781305074691772,0,0,774,86,0,12074,649,641,0,11819,24,409,0,12104,-623,0,0,11977,-480,63,4,11943,775,650,25,-620,-200,4,4,4,4,4
43,17.18070888519287,0,0,774,49,0,12071,649,638,0,11899,24,375,0,12103,-623,0,0,11933,-384,41,4,11940,-100,-495,472,-478,-200,4,4,4,4,4
44,17.58126974105835,0,0,774,99,0,12068,650,646,0,11855,24,300,0,12047,-623,0,0,11968,-288,92,4,11956,-100,-495,472,-478,-200,4,4,4,4,4
45,17.980687141418457,0,0,774,49,0,12071,649,600,0,11903,24,445,0,12129,-623,0,0,11972,-201,112,0,11966,-100,-495,472,-478,-200,4,4,4,4,4
46,18.38010001182556,0,0,774,58,0,12074,649,643,0,11886,24,180,0,12129,-623,0,0,11991,-201,0,0,11993,-100,-495,472,-478,-200,4,4,4,4,4
47,18.77941131591797,0,0,771,82,-1,12063,646,658,-4,11893,49,9,5,12094,-589,87,5,11952,-201,0,0,11946,-100,-495,472,-478,-200,4,4,4,4,4
48,19.178828954696655,0,0,721,153,-3,12030,530,580,-4,11903,141,40,4,12041,-492,82,1,11933,-201,0,0,11904,-100,-495,472,-478,-200,4,4,4,4,4
49,19.578205823898315,0,0,622,200,-3,11983,431,667,-5,11824,236,119,4,12111,-480,0,0,11921,-201,0,0,11916,-100,-302,304,-930,-200,4,4,4,4,4
50,19.97883176803589,0,0,528,135,-3,11987,327,644,-4,11874,332,29,4,12117,-480,0,0,11933,-201,0,0,11965,-100,-302,304,-930,-200,4,4,4,4,4
