,time,anomaly,cyber,position1,current1,speed1,voltage1,position2,current2,speed2,voltage2,position3,current3,speed3,voltage3,position4,current4,speed4,voltage4,position5,current5,speed5,voltage5,cmd pos1,cmd pos2,cmd pos3,cmd pos4,cmd pos5,cmd spd1,cmd spd2,cmd spd3,cmd spd4,cmd spd5
0,0.0,-1,0,-3,88,0,12060,-9,521,0,11900,4,358,0,11561,-2,0,0,11986,-6,82,0,11917,-3,-9,4,-2,-6,4,4,4,4,4
1,0.3995544910430908,-1,0,-3,72,0,12060,-9,449,0,11934,4,510,0,11546,-2,0,0,11982,-6,71,0,11971,-3,-9,4,-2,-6,4,4,4,4,4
2,0.7990243434906006,-1,0,-3,135,0,12060,-9,555,0,11924,4,543,0,11543,-2,1,0,11987,-6,57,0,11921,775,0,0,0,0,4,4,4,4,4
3,1.1983973979949951,-1,0,92,234,3,12042,-9,505,0,11825,4,487,0,11542,-2,0,0,11944,-6,115,0,11959,775,0,0,0,0,4,4,4,4,4
4,1.5976417064666748,-1,0,186,228,4,12031,-9,584,0,11939,4,594,0,11551,-2,0,0,11981,-6,68,0,11974,775,-281,294,-83,-609,4,4,4,4,4
5,1.9971237182617188,-1,0,281,157,4,12039,-9,540,0,11876,4,367,0,11554,-2,0,0,11972,-6,28,0,11963,775,-281,294,-83,-609,4,4,4,4,4
6,2.3977205753326416,-1,0,377,143,3,12035,-9,557,0,11857,4,463,0,11558,-2,0,0,11938,-6,29,0,11971,775,-281,294,-83,-609,4,4,4,4,4
7,2.79707407951355,-1,0,472,235,4,12030,-9,447,0,11973,4,486,0,11548,-2,0,0,11961,-6,35,0,11968,775,-281,294,-83,-609,4,4,4,4,4
8,3.196397542953491,-1,0,569,120,4,12039,-9,471,0,11955,4,512,0,11563,-2,0,0,11924,-6,65,0,11969,775,-281,294,-83,-609,4,4,4,4,4
9,3.595679521560669,-1,0,665,178,4,12045,-9,562,0,11918,5,386,0,11537,-2,0,0,11971,-6,41,0,11934,775,-281,294,-83,-609,4,4,4,4,4
10,3.995345115661621,-1,0,759,221,3,12037,-9,510,0,11825,4,520,0,11553,-2,0,0,11956,-6,9,0,11926,775,-281,294,-83,-609,4,4,4,4,4
11,4.394598007202148,-1,0,775,89,0,12055,-9,557,0,11942,4,529,1,11561,-2,0,0,11896,-6,65,0,11973,775,-281,294,-83,-609,4,4,4,4,4
12,4.795292139053345,-1,0,775,116,0,12042,-52,583,-4,11932,58,7,3,12078,-37,137,-4,11879,-39,90,-3,11906,775,-281,294,-83,-609,4,4,4,4,4
13,5.194772481918335,-1,0,775,74,0,12055,-153,580,-4,11954,154,84,4,12105,-79,55,0,11947,-137,76,-3,11919,775,-281,294,-83,-609,4,4,4,4,4
14,5.593970775604248,-1,0,775,76,0,12060,-252,546,-3,11949,250,263,4,12117,-79,83,0,11918,-235,98,-3,11928,775,-295,259,-312,-158,4,4,4,4,4
15,5.993481397628784,-1,0,775,124,0,12055,-283,318,0,11935,296,567,0,11804,-79,37,0,11969,-330,61,-3,11962,775,-295,259,-312,-158,4,4,4,4,4
16,6.392848968505859,-1,0,775,49,0,12057,-284,403,0,12004,296,627,0,11622,-79,134,0,11935,-427,69,-3,11952,775,-295,259,-312,-158,4,4,4,4,4
17,6.792139291763306,-1,0,775,108,0,12013,-284,368,0,11974,296,543,0,11640,-79,53,0,11864,-522,47,-3,11935,775,-295,259,-312,-158,4,4,4,4,4
18,7.192811489105225,-1,0,775,55,0,12060,-284,259,0,12010,296,617,0,11590,-79,63,0,11960,-603,103,0,11947,775,-295,259,-312,-158,4,4,4,4,4
19,7.5920045375823975,-1,0,775,104,0,12038,-284,294,0,11999,296,531,0,11571,-79,19,0,11977,-603,17,0,11968,775,-295,259,-312,-158,4,4,4,4,4
20,7.991440534591675,-1,0,775,121,0,12049,-296,387,0,11808,276,489,0,11434,-108,129,-3,11803,-595,18,3,11897,775,-295,259,-312,-158,4,4,4,4,4
21,8.390788078308105,-1,0,775,57,0,12026,-296,404,1,12016,257,393,0,11564,-204,156,-4,11968,-499,94,4,11921,775,-295,259,-312,-158,4,4,4,4,4
22,8.790045261383057,-1,0,775,132,0,12055,-296,328,0,12024,257,526,0,11569,-299,166,0,11980,-402,84,3,11950,775,450,300,-700,-600,4,4,4,4,4
23,9.189553022384644,-1,0,775,139,0,12054,-297,396,0,12022,257,503,0,11560,-313,64,0,11975,-306,134,4,11943,775,450,300,-700,-600,4,4,4,4,4
24,9.588931560516357,-1,0,775,121,0,12056,-296,171,0,12013,257,452,0,11560,-313,104,0,11965,-210,74,4,11899,775,450,300,-700,-600,4,4,4,4,4
25,9.98955512046814,-1,0,775,158,0,12055,-296,423,0,12025,257,446,0,11561,-313,80,0,11986,-163,1,0,11981,775,450,300,-700,-600,4,4,4,4,4
26,10.388967752456665,-1,0,775,143,0,12058,-296,310,0,11989,257,510,0,11567,-313,120,0,11948,-163,0,0,11979,775,450,300,-700,-600,4,4,4,4,4
27,10.788309812545776,-1,0,775,140,0,12057,-292,306,3,12038,282,447,3,12148,-336,108,-3,12000,-175,0,-3,12015,775,450,300,-700,-600,4,4,4,4,4
28,11.187835454940796,-1,0,775,61,0,12050,-202,245,4,12011,302,560,0,11556,-432,120,-3,11937,-271,62,-2,11843,775,450,300,-700,-600,4,4,4,4,4
29,11.587180376052856,-1,0,775,145,0,12049,-102,147,5,12014,302,572,0,11531,-528,142,-2,11962,-369,147,-3,11947,775,650,50,-620,-600,4,4,4,4,4
30,11.986417531967163,-1,0,775,69,0,12062,0,242,4,12012,302,472,0,11534,-625,133,-3,11898,-465,44,-4,11967,775,650,50,-620,-600,4,4,4,4,4
31,12.386037588119507,-1,0,775,106,0,12021,101,1,3,12039,302,568,0,11548,-698,162,0,12000,-561,41,-2,11976,775,650,50,-620,-600,4,4,4,4,4
32,12.785233497619629,-1,0,775,96,0,12066,203,0,5,12024,301,470,0,11543,-698,53,0,11967,-595,63,0,11990,775,650,50,-620,-600,4,4,4,4,4
