,time,anomaly,cyber,position1,current1,speed1,voltage1,position2,current2,speed2,voltage2,position3,current3,speed3,voltage3,position4,current4,speed4,voltage4,position5,current5,speed5,voltage5,cmd pos1,cmd pos2,cmd pos3,cmd pos4,cmd pos5,cmd spd1,cmd spd2,cmd spd3,cmd spd4,cmd spd5
0,0.0,-1,0,-1,61,0,12073,-8,487,0,11958,3,384,0,11635,1,0,0,11938,-5,0,0,11956,-1,-8,2,1,-5,4,4,4,4,4
1,0.3995795249938965,-1,0,-1,112,0,12046,-8,530,0,11917,3,561,0,11640,1,0,0,11924,-5,0,0,11977,-1,-8,2,1,-5,4,4,4,4,4
2,0.7988805770874023,-1,0,-1,107,0,12068,-8,578,0,11945,3,524,0,11640,1,0,0,11988,-5,0,0,11922,775,0,0,0,0,4,4,4,4,4
3,1.1984336376190186,-1,0,92,183,4,12038,-8,529,0,11891,3,534,0,11571,1,0,0,11976,-5,0,0,11980,775,0,0,0,0,4,4,4,4,4
4,1.5977287292480469,-1,0,184,126,4,12041,-8,492,0,11952,3,560,0,11613,1,0,0,11988,-5,0,0,11936,775,-337,362,-379,-600,4,4,4,4,4
5,1.997093915939331,-1,0,280,168,4,12033,-8,510,0,11960,2,548,0,11618,1,0,0,11982,-5,0,0,11963,775,-337,362,-379,-600,4,4,4,4,4
6,2.396436929702759,-1,0,374,219,4,12042,-8,422,0,11957,2,395,0,11612,1,0,0,11975,-5,0,0,11978,775,-337,362,-379,-600,4,4,4,4,4
7,2.796973705291748,-1,0,469,198,4,12039,-8,383,0,11951,2,473,0,11617,1,0,0,11983,-5,0,0,11971,775,-337,362,-379,-600,4,4,4,4,4
8,3.196448564529419,-1,0,566,232,4,12040,-8,486,0,11936,2,573,0,11601,1,0,0,11978,-5,0,0,11970,775,-337,362,-379,-600,4,4,4,4,4
9,3.595853805541992,-1,0,662,185,4,11986,-8,558,0,11932,2,467,0,11612,1,0,0,11991,-5,0,0,11975,775,-337,362,-379,-600,4,4,4,4,4
10,3.9951820373535156,-1,0,758,240,2,12038,-8,563,0,11943,3,517,0,11538,1,0,0,11984,-5,0,0,11966,775,-337,362,-379,-600,4,4,4,4,4
11,4.394556999206543,-1,0,773,42,0,12072,-8,516,0,11866,3,507,0,11632,1,0,0,11975,-5,0,0,11986,775,-337,362,-379,-600,4,4,4,4,4
12,4.793942451477051,-1,0,774,60,1,12033,-57,617,-4,11926,55,127,5,12013,-27,115,-3,11943,-43,66,-3,11867,775,-337,362,-379,-600,4,4,4,4,4
13,5.193459987640381,-1,0,774,62,0,12036,-154,586,-4,11940,151,151,4,12109,-126,30,-3,11948,-141,90,-3,11946,775,-337,362,-379,-600,4,4,4,4,4
14,5.592862606048584,-1,0,773,93,0,12052,-254,570,-3,11943,247,187,3,12093,-223,129,-3,11951,-239,56,-3,11918,775,-173,252,-986,-239,4,4,4,4,4
15,5.993446350097656,-1,0,773,90,0,12059,-347,516,1,11937,339,54,6,12095,-321,127,-3,11978,-334,76,-4,11958,775,-173,252,-986,-239,4,4,4,4,4
16,6.3928587436676025,-1,0,773,94,0,12033,-341,179,0,11949,366,567,0,11652,-374,52,0,11977,-431,63,-3,11947,775,-173,252,-986,-239,4,4,4,4,4
17,6.7921998500823975,-1,0,773,166,1,11882,-341,210,0,11997,366,596,0,11582,-374,115,0,11977,-527,65,-3,11947,775,-173,252,-986,-239,4,4,4,4,4
18,7.191482067108154,-1,0,773,76,0,12008,-341,140,0,12005,365,602,1,11544,-374,19,0,11930,-595,127,0,11948,775,-173,252,-986,-239,4,4,4,4,4
19,7.5908362865448,-1,0,773,110,0,12047,-341,196,0,12000,366,482,0,11549,-374,79,0,11951,-595,40,0,11774,775,-173,252,-986,-239,4,4,4,4,4
20,7.990209579467773,-1,0,773,120,1,12041,-341,406,0,12010,365,550,0,11551,-374,45,0,11955,-595,15,0,11954,775,-173,252,-986,-239,4,4,4,4,4
21,8.389471054077148,-1,0,773,131,0,12044,-340,98,3,12021,365,613,-4,11553,-377,16,-3,11945,-595,6,2,11959,775,-173,252,-986,-239,4,4,4,4,4
22,8.788949728012085,-1,0,774,75,0,12006,-261,310,5,11921,266,623,-1,11604,-474,192,-4,11916,-516,122,4,11917,775,-173,252,-986,-239,4,4,4,4,4
23,9.189580917358398,-1,0,774,100,0,12086,-170,175,0,12014,250,620,0,11411,-570,35,-3,11969,-419,108,4,11947,775,450,300,-700,-600,4,4,4,4,4
24,9.58900785446167,-1,0,774,75,1,12068,-171,415,0,11689,250,663,0,11412,-667,132,-3,11933,-322,37,3,11895,775,450,300,-700,-600,4,4,4,4,4
25,9.988400936126709,-1,0,774,113,1,12040,-171,418,1,11880,250,658,0,11448,-764,146,-3,11930,-244,43,0,11839,775,450,300,-700,-600,4,4,4,4,4
26,10.387659549713135,-1,0,773,76,0,12049,-170,268,0,12004,250,667,0,11459,-859,151,-3,11954,-244,0,0,11960,775,450,300,-700,-600,4,4,4,4,4
27,10.787107944488525,-1,0,773,125,0,12044,-170,353,0,11882,250,470,0,11485,-956,85,-3,11929,-244,0,0,11889,775,450,300,-700,-600,4,4,4,4,4
28,11.186380624771118,-1,0,774,120,0,12051,-171,305,0,12020,250,559,0,11520,-989,0,0,11977,-244,0,0,11962,775,450,300,-700,-600,4,4,4,4,4
29,11.58579707145691,-1,0,774,82,0,12048,-171,272,0,12014,250,646,0,11537,-989,2,0,11971,-244,0,0,11968,775,450,300,-700,-600,4,4,4,4,4
30,11.986284255981445,-1,0,773,165,0,12042,-171,217,0,12021,250,554,0,11539,-989,0,0,11995,-244,35,0,11911,775,450,300,-700,-600,4,4,4,4,4
31,12.385904788970947,-1,0,773,142,0,12054,-147,0,4,12055,296,141,0,12143,-962,92,4,12007,-280,118,-3,11983,775,450,300,-700,-600,4,4,4,4,4
32,12.785290241241455,-1,0,774,156,0,12063,-50,199,4,12008,299,595,1,11553,-862,45,4,11877,-376,84,-4,11954,775,450,300,-700,-600,4,4,4,4,4
33,13.184526443481445,-1,0,773,137,0,12030,52,71,5,11968,299,602,0,11581,-763,89,4,11972,-473,52,-3,11951,775,650,50,-620,-600,4,4,4,4,4
34,13.583995580673218,-1,0,774,124,0,12042,150,2,5,12034,299,545,0,11595,-702,34,0,11988,-569,53,-2,11944,775,650,50,-620,-600,4,4,4,4,4
35,13.983252048492432,-1,0,773,95,1,12047,257,0,3,12027,298,523,0,11428,-702,0,0,11966,-595,45,0,11924,775,650,50,-620,-600,4,4,4,4,4
36,14.382643938064575,-1,0,773,165,0,12064,354,280,3,11980,298,483,0,11654,-702,0,0,12002,-595,83,0,11991,775,650,50,-620,-600,4,4,4,4,4
37,14.782044410705566,-1,0,773,78,0,12072,450,103,0,12034,297,499,0,11631,-702,0,0,11997,-595,66,0,11949,775,650,50,-620,-600,4,4,4,4,4
38,15.18138575553894,-1,0,773,136,0,12064,452,551,0,11615,297,405,0,12043,-702,0,0,11989,-595,39,0,11970,775,650,50,-620,-600,4,4,4,4,4
39,15.581993341445923,-1,0,773,127,1,12050,469,463,4,11832,270,410,-2,11588,-684,0,4,11936,-595,48,0,11923,775,650,50,-620,-600,4,4,4,4,4
40,15.981367826461792,-1,0,773,106,0,12070,567,199,4,12020,177,560,-3,11664,-619,106,0,11938,-595,98,0,11983,775,650,50,-620,-600,4,4,4,4,4
41,16.380757570266724,-1,0,773,137,0,12049,651,184,0,12009,83,419,-3,11683,-619,0,0,11990,-599,50,0,11953,775,650,25,-620,-200,4,4,4,4,4
42,16.78011655807495,-1,0,773,150,0,12080,651,533,0,11653,49,396,0,12127,-619,0,0,11989,-599,0,0,11991,775,650,25,-620,-200,4,4,4,4,4
43,17.179491996765137,-1,0,773,44,0,12046,651,563,1,11783,48,415,0,12123,-619,0,0,11990,-599,0,0,11972,775,650,25,-620,-200,4,4,4,4,4
44,17.578864574432373,0,0,774,174,0,12049,652,469,0,11807,23,154,1,12046,-619,2,0,11943,-526,75,4,11936,775,650,25,-620,-200,4,4,4,4,4
45,17.97826313972473,0,0,773,76,0,12049,652,554,0,11808,24,365,0,12120,-619,0,0,11968,-430,25,3,11943,-100,-582,395,-434,-200,4,4,4,4,4
46,18.37764549255371,0,0,774,67,0,12057,652,589,0,11838,24,269,0,12103,-619,0,0,11953,-333,55,5,11949,-100,-582,395,-434,-200,4,4,4,4,4
47,18.778265476226807,0,0,773,130,1,11926,652,572,0,11854,24,390,0,12113,-619,0,0,11968,-238,132,4,11969,-100,-582,395,-434,-200,4,4,4,4,4
48,19.177645683288574,0,0,774,154,0,12065,652,627,0,11878,24,347,0,12107,-619,0,0,11950,-200,0,0,11973,-100,-582,395,-434,-200,4,4,4,4,4
49,19.576974153518677,0,0,773,74,1,12053,652,617,0,11889,24,368,0,12125,-619,0,0,11954,-200,0,0,11974,-100,-582,395,-434,-200,4,4,4,4,4
50,19.976353645324707,0,0,773,118,0,12067,652,525,0,11894,24,430,0,12127,-619,0,0,11958,-200,0,0,11988,-100,-582,395,-434,-200,4,4,4,4,4
51,20.375858306884766,0,0,769,0,-1,12048,623,704,-6,11824,68,0,3,11953,-553,85,4,11913,-200,0,1,11884,-100,-582,395,-434,-200,4,4,4,4,4
52,20.775084257125854,0,0,710,215,-4,12043,506,647,-3,11891,162,27,4,12009,-458,84,4,11913,-200,0,0,11731,-100,-277,80,-21,-200,4,4,4,4,4
53,21.17459535598755,0,0,611,131,-3,12040,399,595,-2,11903,257,7,5,12107,-434,0,0,11977,-200,0,0,11887,-100,-277,80,-21,-200,4,4,4,4,4
54,21.57508158683777,0,0,515,161,-3,12056,304,637,-3,11907,354,103,4,12104,-434,0,0,11943,-200,0,0,11949,-100,-277,80,-21,-200,4,4,4,4,4
55,21.974458694458008,0,0,421,225,-3,12044,210,662,-3,11914,395,458,0,12121,-434,0,0,11949,-200,0,0,11937,-100,-277,80,-21,-200,4,4,4,4,4
