,time,anomaly,cyber,position1,current1,speed1,voltage1,position2,current2,speed2,voltage2,position3,current3,speed3,voltage3,position4,current4,speed4,voltage4,position5,current5,speed5,voltage5,cmd pos1,cmd pos2,cmd pos3,cmd pos4,cmd pos5,cmd spd1,cmd spd2,cmd spd3,cmd spd4,cmd spd5
0,0.0,-1,0,-1,137,0,12065,-9,379,0,12082,3,574,0,11627,1,0,0,11997,-3,0,0,11935,-1,-9,3,1,-3,4,4,4,4,4
1,0.3994262218475342,-1,0,-1,81,0,12079,-9,456,0,12085,3,561,0,11619,1,0,0,12000,-3,0,0,11991,-1,-9,3,1,-3,4,4,4,4,4
2,0.7987418174743652,-1,0,-1,99,0,12080,-9,423,0,12085,3,567,0,11623,1,0,0,11920,-3,0,0,11952,775,0,0,0,0,4,4,4,4,4
3,1.1981091499328613,-1,0,94,234,3,12041,-9,432,0,12073,3,584,0,11617,1,0,0,12009,-3,0,0,11987,775,0,0,0,0,4,4,4,4,4
4,1.5975573062896729,-1,0,186,208,4,12051,-9,517,0,12019,3,514,0,11642,1,0,0,11977,-3,0,0,11980,775,-437,183,-314,-409,4,4,4,4,4
5,1.9968810081481934,-1,0,281,210,4,11987,-9,532,0,12086,3,564,0,11612,1,0,0,11994,-3,0,0,11975,775,-437,183,-314,-409,4,4,4,4,4
6,2.3962392807006836,-1,0,375,217,4,12040,-9,474,0,12077,3,558,0,11615,1,0,0,11985,-3,0,0,11980,775,-437,183,-314,-409,4,4,4,4,4
7,2.795612335205078,-1,0,470,229,5,12059,-9,533,0,12093,3,457,0,11640,1,0,0,11952,-3,0,0,11986,775,-437,183,-314,-409,4,4,4,4,4
8,3.1949622631073,-1,0,567,173,4,12044,-9,527,0,12078,3,579,0,11606,1,0,0,11914,-3,0,0,11979,775,-437,183,-314,-409,4,4,4,4,4
9,3.594249725341797,-1,0,663,208,4,12051,-9,526,0,12068,3,562,0,11613,1,0,0,11987,-3,0,0,11975,775,-437,183,-314,-409,4,4,4,4,4
10,3.9949560165405273,-1,0,759,138,2,12043,-9,454,0,12082,3,569,0,11616,1,0,0,11976,-3,0,0,11980,775,-437,183,-314,-409,4,4,4,4,4
11,4.394346714019775,-1,0,774,96,0,12078,-9,382,0,12082,3,558,0,11635,1,0,0,11983,-3,0,0,11981,775,-437,183,-314,-409,4,4,4,4,4
12,4.793654680252075,-1,0,774,139,0,12016,-51,612,-4,12013,55,0,4,12078,-32,172,-3,11914,-41,108,-3,11899,775,-437,183,-314,-409,4,4,4,4,4
13,5.193345546722412,-1,0,774,73,0,12060,-154,617,-4,11999,150,298,4,12062,-132,156,-3,11922,-139,45,-3,11955,775,-437,183,-314,-409,4,4,4,4,4
14,5.592705726623535,-1,0,774,148,0,12060,-252,433,-3,11968,184,611,0,11577,-228,53,-3,11900,-237,112,-2,11944,775,-94,254,-216,-487,4,4,4,4,4
15,5.992035865783691,-1,0,774,60,0,12062,-352,535,-3,11996,184,545,0,11562,-310,91,0,11970,-333,26,-3,11950,775,-94,254,-216,-487,4,4,4,4,4
16,6.3914759159088135,-1,0,774,121,0,12064,-450,433,0,12018,184,433,0,11576,-310,113,1,11983,-406,88,0,11993,775,-94,254,-216,-487,4,4,4,4,4
17,6.791963577270508,-1,0,774,119,0,12071,-450,92,0,12039,182,556,0,11580,-310,18,0,11985,-406,0,0,12012,775,-94,254,-216,-487,4,4,4,4,4
18,7.191313743591309,-1,0,774,85,0,12077,-449,51,1,12057,182,491,0,11595,-310,22,0,11967,-406,0,0,12005,775,-94,254,-216,-487,4,4,4,4,4
19,7.5906617641448975,-1,0,774,88,0,12076,-395,504,4,11817,228,0,5,12141,-285,104,5,12022,-462,106,-3,12014,775,-94,254,-216,-487,4,4,4,4,4
20,7.989895343780518,-1,0,774,96,0,12069,-302,386,5,12037,256,568,0,11570,-219,43,0,11937,-486,0,0,11926,775,-94,254,-216,-487,4,4,4,4,4
21,8.389446020126343,-1,0,774,81,0,12071,-204,104,4,12037,257,612,0,11540,-219,0,0,11991,-486,0,0,11990,775,450,300,-700,-600,4,4,4,4,4
22,8.78880500793457,-1,0,774,64,0,12069,-108,202,4,12027,257,532,1,11544,-219,0,0,11932,-486,0,0,11999,775,450,300,-700,-600,4,4,4,4,4
23,9.189448833465576,-1,0,774,73,0,12066,-83,404,2,12020,257,624,4,11415,-219,0,-2,12010,-489,0,-3,11971,775,450,300,-700,-600,4,4,4,4,4
24,9.588939428329468,-1,0,774,86,0,12071,-6,0,4,12045,301,493,0,11577,-306,86,-4,11934,-587,136,0,11975,775,450,300,-700,-600,4,4,4,4,4
25,9.988121032714844,-1,0,774,105,0,12049,95,0,3,12053,301,529,0,11576,-402,85,-3,12002,-599,0,0,12006,775,650,50,-620,-600,4,4,4,4,4
26,10.387587547302246,-1,0,774,75,0,12069,197,0,4,12046,301,491,0,11581,-499,67,-3,11963,-599,0,0,11986,775,650,50,-620,-600,4,4,4,4,4
27,10.786948919296265,-1,0,774,88,0,12063,296,96,5,12038,300,549,0,11578,-595,47,-3,11970,-599,0,0,11979,775,650,50,-620,-600,4,4,4,4,4
28,11.186253309249878,-1,0,774,78,0,12078,392,264,4,11993,298,552,0,11564,-691,75,0,11978,-599,0,0,11979,775,650,50,-620,-600,4,4,4,4,4
29,11.585630178451538,-1,0,774,102,0,12035,451,50,0,12008,298,351,0,12132,-697,40,0,11994,-599,1,0,11961,775,650,50,-620,-600,4,4,4,4,4
